Id;Path;Age;HaarCascade_FaceDetected;DeepFace_SSD_FaceDetected;DeepFace_SSD_Age
147254;D://braineye\dataset\dataset\20\147254.jpg;20;0;1;32
147333;D://braineye\dataset\dataset\20\147333.jpg;20;1;1;28
147339;D://braineye\dataset\dataset\20\147339.jpg;20;1;1;31
147354;D://braineye\dataset\dataset\20\147354.jpg;20;1;1;27
147362;D://braineye\dataset\dataset\20\147362.jpg;20;1;1;39
147509;D://braineye\dataset\dataset\20\147509.jpg;20;1;1;30
147557;D://braineye\dataset\dataset\20\147557.jpg;20;0;1;26
147570;D://braineye\dataset\dataset\20\147570.jpg;20;1;1;27
147580;D://braineye\dataset\dataset\20\147580.jpg;20;1;1;30
147583;D://braineye\dataset\dataset\20\147583.jpg;20;0;1;30
147617;D://braineye\dataset\dataset\20\147617.jpg;20;1;1;34
147794;D://braineye\dataset\dataset\20\147794.jpg;20;0;1;29
147823;D://braineye\dataset\dataset\20\147823.jpg;20;1;1;21
147915;D://braineye\dataset\dataset\20\147915.jpg;20;0;1;27
148065;D://braineye\dataset\dataset\20\148065.jpg;20;1;1;21
148083;D://braineye\dataset\dataset\20\148083.jpg;20;1;1;28
148191;D://braineye\dataset\dataset\20\148191.jpg;20;1;1;27
148355;D://braineye\dataset\dataset\20\148355.jpg;20;1;1;31
148361;D://braineye\dataset\dataset\20\148361.jpg;20;1;1;26
148418;D://braineye\dataset\dataset\20\148418.jpg;20;0;1;30
148488;D://braineye\dataset\dataset\20\148488.jpg;20;1;1;25
148493;D://braineye\dataset\dataset\20\148493.jpg;20;0;1;36
148529;D://braineye\dataset\dataset\20\148529.jpg;20;1;1;27
148545;D://braineye\dataset\dataset\20\148545.jpg;20;1;1;28
148593;D://braineye\dataset\dataset\20\148593.jpg;20;1;1;30
148780;D://braineye\dataset\dataset\20\148780.jpg;20;0;1;33
148861;D://braineye\dataset\dataset\20\148861.jpg;20;1;1;26
148870;D://braineye\dataset\dataset\20\148870.jpg;20;1;1;30
148883;D://braineye\dataset\dataset\20\148883.jpg;20;1;1;31
148938;D://braineye\dataset\dataset\20\148938.jpg;20;1;1;29
148939;D://braineye\dataset\dataset\20\148939.jpg;20;1;1;25
149023;D://braineye\dataset\dataset\20\149023.jpg;20;0;1;30
149028;D://braineye\dataset\dataset\20\149028.jpg;20;1;1;30
149262;D://braineye\dataset\dataset\20\149262.jpg;20;0;1;27
149297;D://braineye\dataset\dataset\20\149297.jpg;20;1;1;28
149382;D://braineye\dataset\dataset\20\149382.jpg;20;0;1;30
149441;D://braineye\dataset\dataset\20\149441.jpg;20;1;1;22
149549;D://braineye\dataset\dataset\20\149549.jpg;20;0;1;42
149636;D://braineye\dataset\dataset\20\149636.jpg;20;1;1;28
149691;D://braineye\dataset\dataset\20\149691.jpg;20;1;1;22
149815;D://braineye\dataset\dataset\20\149815.jpg;20;1;1;31
149832;D://braineye\dataset\dataset\20\149832.jpg;20;1;1;31
149868;D://braineye\dataset\dataset\20\149868.jpg;20;1;1;31
149872;D://braineye\dataset\dataset\20\149872.jpg;20;1;1;25
150044;D://braineye\dataset\dataset\20\150044.jpg;20;1;1;27
150078;D://braineye\dataset\dataset\20\150078.jpg;20;1;1;30
150105;D://braineye\dataset\dataset\20\150105.jpg;20;1;1;29
150132;D://braineye\dataset\dataset\20\150132.jpg;20;0;1;32
150137;D://braineye\dataset\dataset\20\150137.jpg;20;1;1;26
150199;D://braineye\dataset\dataset\20\150199.jpg;20;1;1;26
150203;D://braineye\dataset\dataset\20\150203.jpg;20;1;1;34
150364;D://braineye\dataset\dataset\20\150364.jpg;20;0;1;33
150382;D://braineye\dataset\dataset\20\150382.jpg;20;1;1;31
150461;D://braineye\dataset\dataset\20\150461.jpg;20;0;1;30
150540;D://braineye\dataset\dataset\20\150540.jpg;20;1;1;29
150599;D://braineye\dataset\dataset\20\150599.jpg;20;1;1;31
150677;D://braineye\dataset\dataset\20\150677.jpg;20;0;1;31
150721;D://braineye\dataset\dataset\20\150721.jpg;20;1;1;28
150806;D://braineye\dataset\dataset\20\150806.jpg;20;1;1;25
150840;D://braineye\dataset\dataset\20\150840.jpg;20;1;1;32
150876;D://braineye\dataset\dataset\20\150876.jpg;20;1;1;30
150891;D://braineye\dataset\dataset\20\150891.jpg;20;1;1;27
150908;D://braineye\dataset\dataset\20\150908.jpg;20;1;1;26
150965;D://braineye\dataset\dataset\20\150965.jpg;20;1;1;27
150991;D://braineye\dataset\dataset\20\150991.jpg;20;0;1;35
151063;D://braineye\dataset\dataset\20\151063.jpg;20;1;1;28
151140;D://braineye\dataset\dataset\20\151140.jpg;20;1;1;30
151369;D://braineye\dataset\dataset\20\151369.jpg;20;1;1;31
151382;D://braineye\dataset\dataset\20\151382.jpg;20;1;1;29
151425;D://braineye\dataset\dataset\20\151425.jpg;20;1;1;27
151486;D://braineye\dataset\dataset\20\151486.jpg;20;1;1;26
151654;D://braineye\dataset\dataset\20\151654.jpg;20;1;1;23
151668;D://braineye\dataset\dataset\20\151668.jpg;20;0;1;31
151868;D://braineye\dataset\dataset\20\151868.jpg;20;1;1;35
151906;D://braineye\dataset\dataset\20\151906.jpg;20;1;1;31
151915;D://braineye\dataset\dataset\20\151915.jpg;20;1;1;25
151952;D://braineye\dataset\dataset\20\151952.jpg;20;0;1;32
151953;D://braineye\dataset\dataset\20\151953.jpg;20;1;1;30
151966;D://braineye\dataset\dataset\20\151966.jpg;20;1;1;24
151976;D://braineye\dataset\dataset\20\151976.jpg;20;1;1;24
151997;D://braineye\dataset\dataset\20\151997.jpg;20;0;1;32
152188;D://braineye\dataset\dataset\20\152188.jpg;20;1;1;30
152211;D://braineye\dataset\dataset\20\152211.jpg;20;0;1;28
152315;D://braineye\dataset\dataset\20\152315.jpg;20;1;1;36
152378;D://braineye\dataset\dataset\20\152378.jpg;20;1;1;31
152411;D://braineye\dataset\dataset\20\152411.jpg;20;0;1;32
152513;D://braineye\dataset\dataset\20\152513.jpg;20;1;1;25
152531;D://braineye\dataset\dataset\20\152531.jpg;20;1;1;29
152755;D://braineye\dataset\dataset\20\152755.jpg;20;1;1;24
152920;D://braineye\dataset\dataset\20\152920.jpg;20;0;1;30
152985;D://braineye\dataset\dataset\20\152985.jpg;20;0;1;22
153091;D://braineye\dataset\dataset\20\153091.jpg;20;1;1;27
153095;D://braineye\dataset\dataset\20\153095.jpg;20;1;1;31
153150;D://braineye\dataset\dataset\20\153150.jpg;20;1;1;25
153162;D://braineye\dataset\dataset\20\153162.jpg;20;1;1;31
153234;D://braineye\dataset\dataset\20\153234.jpg;20;1;1;29
153301;D://braineye\dataset\dataset\20\153301.jpg;20;1;1;32
153313;D://braineye\dataset\dataset\20\153313.jpg;20;1;1;29
153384;D://braineye\dataset\dataset\20\153384.jpg;20;0;1;31
153414;D://braineye\dataset\dataset\20\153414.jpg;20;1;1;22
153527;D://braineye\dataset\dataset\20\153527.jpg;20;1;1;29
153570;D://braineye\dataset\dataset\20\153570.jpg;20;0;1;29
153633;D://braineye\dataset\dataset\20\153633.jpg;20;1;1;29
153668;D://braineye\dataset\dataset\20\153668.jpg;20;1;1;26
153684;D://braineye\dataset\dataset\20\153684.jpg;20;0;1;29
153698;D://braineye\dataset\dataset\20\153698.jpg;20;1;1;23
153740;D://braineye\dataset\dataset\20\153740.jpg;20;0;1;35
153748;D://braineye\dataset\dataset\20\153748.jpg;20;1;1;27
153794;D://braineye\dataset\dataset\20\153794.jpg;20;1;1;24
154038;D://braineye\dataset\dataset\20\154038.jpg;20;0;1;27
154094;D://braineye\dataset\dataset\20\154094.jpg;20;2;1;26
154184;D://braineye\dataset\dataset\20\154184.jpg;20;1;1;34
154316;D://braineye\dataset\dataset\20\154316.jpg;20;1;1;31
154425;D://braineye\dataset\dataset\20\154425.jpg;20;1;1;28
154482;D://braineye\dataset\dataset\20\154482.jpg;20;1;1;26
154494;D://braineye\dataset\dataset\20\154494.jpg;20;1;1;32
154511;D://braineye\dataset\dataset\20\154511.jpg;20;1;1;29
154529;D://braineye\dataset\dataset\20\154529.jpg;20;0;1;38
154572;D://braineye\dataset\dataset\20\154572.jpg;20;1;1;32
154742;D://braineye\dataset\dataset\20\154742.jpg;20;1;1;29
155094;D://braineye\dataset\dataset\20\155094.jpg;20;0;1;31
155104;D://braineye\dataset\dataset\20\155104.jpg;20;1;1;28
155188;D://braineye\dataset\dataset\20\155188.jpg;20;1;1;30
155229;D://braineye\dataset\dataset\20\155229.jpg;20;1;1;33
155346;D://braineye\dataset\dataset\20\155346.jpg;20;0;1;38
155410;D://braineye\dataset\dataset\20\155410.jpg;20;1;1;29
155505;D://braineye\dataset\dataset\20\155505.jpg;20;0;1;38
155517;D://braineye\dataset\dataset\20\155517.jpg;20;1;1;31
155547;D://braineye\dataset\dataset\20\155547.jpg;20;0;1;31
155574;D://braineye\dataset\dataset\20\155574.jpg;20;1;1;27
155584;D://braineye\dataset\dataset\20\155584.jpg;20;0;1;29
155708;D://braineye\dataset\dataset\20\155708.jpg;20;1;1;33
155922;D://braineye\dataset\dataset\20\155922.jpg;20;0;1;31
155945;D://braineye\dataset\dataset\20\155945.jpg;20;1;1;27
156015;D://braineye\dataset\dataset\20\156015.jpg;20;1;1;32
156018;D://braineye\dataset\dataset\20\156018.jpg;20;1;1;38
156025;D://braineye\dataset\dataset\20\156025.jpg;20;0;1;32
156043;D://braineye\dataset\dataset\20\156043.jpg;20;1;1;24
156155;D://braineye\dataset\dataset\20\156155.jpg;20;1;1;24
156356;D://braineye\dataset\dataset\20\156356.jpg;20;1;1;25
156604;D://braineye\dataset\dataset\20\156604.jpg;20;0;1;30
156771;D://braineye\dataset\dataset\20\156771.jpg;20;1;1;31
156779;D://braineye\dataset\dataset\20\156779.jpg;20;0;1;26
156811;D://braineye\dataset\dataset\20\156811.jpg;20;0;1;28
156844;D://braineye\dataset\dataset\20\156844.jpg;20;1;1;29
156870;D://braineye\dataset\dataset\20\156870.jpg;20;0;1;30
156927;D://braineye\dataset\dataset\20\156927.jpg;20;1;1;26
156953;D://braineye\dataset\dataset\20\156953.jpg;20;1;1;31
157029;D://braineye\dataset\dataset\20\157029.jpg;20;1;1;27
157042;D://braineye\dataset\dataset\20\157042.jpg;20;1;1;36
157123;D://braineye\dataset\dataset\20\157123.jpg;20;1;1;28
157305;D://braineye\dataset\dataset\20\157305.jpg;20;1;1;22
157411;D://braineye\dataset\dataset\20\157411.jpg;20;0;1;31
157469;D://braineye\dataset\dataset\20\157469.jpg;20;0;1;29
157492;D://braineye\dataset\dataset\20\157492.jpg;20;1;1;31
157639;D://braineye\dataset\dataset\20\157639.jpg;20;0;1;30
157643;D://braineye\dataset\dataset\20\157643.jpg;20;1;1;29
157660;D://braineye\dataset\dataset\20\157660.jpg;20;0;1;30
157769;D://braineye\dataset\dataset\20\157769.jpg;20;0;1;31
157803;D://braineye\dataset\dataset\20\157803.jpg;20;1;1;28
157819;D://braineye\dataset\dataset\20\157819.jpg;20;1;1;30
157849;D://braineye\dataset\dataset\20\157849.jpg;20;1;1;24
157966;D://braineye\dataset\dataset\20\157966.jpg;20;1;1;27
157987;D://braineye\dataset\dataset\20\157987.jpg;20;1;1;24
158011;D://braineye\dataset\dataset\20\158011.jpg;20;1;1;19
158027;D://braineye\dataset\dataset\20\158027.jpg;20;1;1;27
158132;D://braineye\dataset\dataset\20\158132.jpg;20;1;1;31
158150;D://braineye\dataset\dataset\20\158150.jpg;20;0;1;32
158358;D://braineye\dataset\dataset\20\158358.jpg;20;1;1;21
158507;D://braineye\dataset\dataset\20\158507.jpg;20;0;1;32
158521;D://braineye\dataset\dataset\20\158521.jpg;20;1;1;33
158589;D://braineye\dataset\dataset\20\158589.jpg;20;1;1;32
158695;D://braineye\dataset\dataset\20\158695.jpg;20;1;1;29
158707;D://braineye\dataset\dataset\20\158707.jpg;20;1;1;31
158717;D://braineye\dataset\dataset\20\158717.jpg;20;1;1;28
158759;D://braineye\dataset\dataset\20\158759.jpg;20;0;1;29
158890;D://braineye\dataset\dataset\20\158890.jpg;20;1;1;33
159113;D://braineye\dataset\dataset\20\159113.jpg;20;1;1;28
159165;D://braineye\dataset\dataset\20\159165.jpg;20;1;1;22
159178;D://braineye\dataset\dataset\20\159178.jpg;20;0;1;27
159185;D://braineye\dataset\dataset\20\159185.jpg;20;1;1;35
159218;D://braineye\dataset\dataset\20\159218.jpg;20;1;1;24
159234;D://braineye\dataset\dataset\20\159234.jpg;20;1;1;26
159279;D://braineye\dataset\dataset\20\159279.jpg;20;1;1;26
159379;D://braineye\dataset\dataset\20\159379.jpg;20;1;1;22
159422;D://braineye\dataset\dataset\20\159422.jpg;20;1;1;30
159735;D://braineye\dataset\dataset\20\159735.jpg;20;1;1;30
159763;D://braineye\dataset\dataset\20\159763.jpg;20;1;1;28
159804;D://braineye\dataset\dataset\20\159804.jpg;20;1;1;34
159860;D://braineye\dataset\dataset\20\159860.jpg;20;1;1;32
159870;D://braineye\dataset\dataset\20\159870.jpg;20;0;1;31
160072;D://braineye\dataset\dataset\20\160072.jpg;20;1;1;28
160157;D://braineye\dataset\dataset\20\160157.jpg;20;1;1;34
160159;D://braineye\dataset\dataset\20\160159.jpg;20;1;1;26
160170;D://braineye\dataset\dataset\20\160170.jpg;20;1;1;32
160344;D://braineye\dataset\dataset\20\160344.jpg;20;1;1;32
160360;D://braineye\dataset\dataset\20\160360.jpg;20;0;1;33
160552;D://braineye\dataset\dataset\20\160552.jpg;20;1;1;26
160606;D://braineye\dataset\dataset\20\160606.jpg;20;1;1;29
160655;D://braineye\dataset\dataset\20\160655.jpg;20;1;1;31
160726;D://braineye\dataset\dataset\20\160726.jpg;20;1;1;30
160729;D://braineye\dataset\dataset\20\160729.jpg;20;1;1;30
160934;D://braineye\dataset\dataset\20\160934.jpg;20;1;1;33
161003;D://braineye\dataset\dataset\20\161003.jpg;20;1;1;29
161027;D://braineye\dataset\dataset\20\161027.jpg;20;0;1;40
161030;D://braineye\dataset\dataset\20\161030.jpg;20;1;1;25
161051;D://braineye\dataset\dataset\20\161051.jpg;20;1;1;33
161084;D://braineye\dataset\dataset\20\161084.jpg;20;1;1;24
161093;D://braineye\dataset\dataset\20\161093.jpg;20;1;1;28
161205;D://braineye\dataset\dataset\20\161205.jpg;20;1;1;29
161208;D://braineye\dataset\dataset\20\161208.jpg;20;1;1;28
161308;D://braineye\dataset\dataset\20\161308.jpg;20;1;1;23
161355;D://braineye\dataset\dataset\20\161355.jpg;20;1;1;25
161365;D://braineye\dataset\dataset\20\161365.jpg;20;1;1;26
161423;D://braineye\dataset\dataset\20\161423.jpg;20;1;1;28
161443;D://braineye\dataset\dataset\20\161443.jpg;20;0;1;32
161519;D://braineye\dataset\dataset\20\161519.jpg;20;0;1;27
161524;D://braineye\dataset\dataset\20\161524.jpg;20;0;1;33
161580;D://braineye\dataset\dataset\20\161580.jpg;20;1;1;24
162032;D://braineye\dataset\dataset\20\162032.jpg;20;1;1;31
162065;D://braineye\dataset\dataset\20\162065.jpg;20;1;1;31
162120;D://braineye\dataset\dataset\20\162120.jpg;20;1;1;30
162140;D://braineye\dataset\dataset\20\162140.jpg;20;1;1;30
162154;D://braineye\dataset\dataset\20\162154.jpg;20;0;1;35
162212;D://braineye\dataset\dataset\20\162212.jpg;20;0;1;29
162329;D://braineye\dataset\dataset\20\162329.jpg;20;1;1;28
162333;D://braineye\dataset\dataset\20\162333.jpg;20;1;1;23
162343;D://braineye\dataset\dataset\20\162343.jpg;20;1;1;36
162376;D://braineye\dataset\dataset\20\162376.jpg;20;0;1;33
162570;D://braineye\dataset\dataset\20\162570.jpg;20;1;1;27
162687;D://braineye\dataset\dataset\20\162687.jpg;20;1;1;30
162699;D://braineye\dataset\dataset\20\162699.jpg;20;1;1;20
162736;D://braineye\dataset\dataset\20\162736.jpg;20;1;1;30
162803;D://braineye\dataset\dataset\20\162803.jpg;20;1;1;25
162817;D://braineye\dataset\dataset\20\162817.jpg;20;1;1;30
162860;D://braineye\dataset\dataset\20\162860.jpg;20;0;1;32
162890;D://braineye\dataset\dataset\20\162890.jpg;20;1;1;30
162925;D://braineye\dataset\dataset\20\162925.jpg;20;1;1;32
162984;D://braineye\dataset\dataset\20\162984.jpg;20;0;1;28
163000;D://braineye\dataset\dataset\20\163000.jpg;20;1;1;28
163328;D://braineye\dataset\dataset\20\163328.jpg;20;2;1;33
163330;D://braineye\dataset\dataset\20\163330.jpg;20;1;1;25
163365;D://braineye\dataset\dataset\20\163365.jpg;20;1;1;29
163408;D://braineye\dataset\dataset\20\163408.jpg;20;1;1;30
163456;D://braineye\dataset\dataset\20\163456.jpg;20;1;1;33
163473;D://braineye\dataset\dataset\20\163473.jpg;20;0;1;27
163531;D://braineye\dataset\dataset\20\163531.jpg;20;1;1;27
163574;D://braineye\dataset\dataset\20\163574.jpg;20;1;1;23
163584;D://braineye\dataset\dataset\20\163584.jpg;20;0;1;26
163631;D://braineye\dataset\dataset\20\163631.jpg;20;0;1;34
163634;D://braineye\dataset\dataset\20\163634.jpg;20;0;1;30
163690;D://braineye\dataset\dataset\20\163690.jpg;20;0;1;33
163816;D://braineye\dataset\dataset\20\163816.jpg;20;1;1;29
163949;D://braineye\dataset\dataset\20\163949.jpg;20;0;1;29
163956;D://braineye\dataset\dataset\20\163956.jpg;20;1;1;30
163961;D://braineye\dataset\dataset\20\163961.jpg;20;1;1;32
164012;D://braineye\dataset\dataset\20\164012.jpg;20;1;1;23
164114;D://braineye\dataset\dataset\20\164114.jpg;20;1;1;31
164129;D://braineye\dataset\dataset\20\164129.jpg;20;0;1;30
164156;D://braineye\dataset\dataset\20\164156.jpg;20;0;1;34
164159;D://braineye\dataset\dataset\20\164159.jpg;20;1;1;21
164225;D://braineye\dataset\dataset\20\164225.jpg;20;1;1;28
164235;D://braineye\dataset\dataset\20\164235.jpg;20;1;1;24
164267;D://braineye\dataset\dataset\20\164267.jpg;20;1;1;39
164272;D://braineye\dataset\dataset\20\164272.jpg;20;0;1;30
164325;D://braineye\dataset\dataset\20\164325.jpg;20;1;1;27
164378;D://braineye\dataset\dataset\20\164378.jpg;20;2;1;28
164404;D://braineye\dataset\dataset\20\164404.jpg;20;0;1;35
164432;D://braineye\dataset\dataset\20\164432.jpg;20;0;1;29
164488;D://braineye\dataset\dataset\20\164488.jpg;20;1;1;24
164507;D://braineye\dataset\dataset\20\164507.jpg;20;1;1;22
164581;D://braineye\dataset\dataset\20\164581.jpg;20;1;1;25
164654;D://braineye\dataset\dataset\20\164654.jpg;20;1;1;27
164666;D://braineye\dataset\dataset\20\164666.jpg;20;1;1;32
164704;D://braineye\dataset\dataset\20\164704.jpg;20;1;1;21
164949;D://braineye\dataset\dataset\20\164949.jpg;20;1;1;22
164961;D://braineye\dataset\dataset\20\164961.jpg;20;1;1;21
165196;D://braineye\dataset\dataset\20\165196.jpg;20;1;1;28
165204;D://braineye\dataset\dataset\20\165204.jpg;20;0;1;30
165282;D://braineye\dataset\dataset\20\165282.jpg;20;1;1;31
165406;D://braineye\dataset\dataset\20\165406.jpg;20;1;1;26
165440;D://braineye\dataset\dataset\20\165440.jpg;20;1;1;24
165444;D://braineye\dataset\dataset\20\165444.jpg;20;1;1;32
165561;D://braineye\dataset\dataset\20\165561.jpg;20;1;1;23
165564;D://braineye\dataset\dataset\20\165564.jpg;20;1;1;28
165614;D://braineye\dataset\dataset\20\165614.jpg;20;1;1;28
165676;D://braineye\dataset\dataset\20\165676.jpg;20;1;2;22
165741;D://braineye\dataset\dataset\20\165741.jpg;20;0;1;28
165859;D://braineye\dataset\dataset\20\165859.jpg;20;1;1;29
165867;D://braineye\dataset\dataset\20\165867.jpg;20;1;1;24
166017;D://braineye\dataset\dataset\20\166017.jpg;20;1;1;21
166037;D://braineye\dataset\dataset\20\166037.jpg;20;1;1;25
166061;D://braineye\dataset\dataset\20\166061.jpg;20;0;1;42
166063;D://braineye\dataset\dataset\20\166063.jpg;20;1;1;26
166221;D://braineye\dataset\dataset\20\166221.jpg;20;0;1;32
166343;D://braineye\dataset\dataset\20\166343.jpg;20;1;2;37
166363;D://braineye\dataset\dataset\20\166363.jpg;20;1;1;30
166371;D://braineye\dataset\dataset\20\166371.jpg;20;1;1;28
166382;D://braineye\dataset\dataset\20\166382.jpg;20;1;1;28
166546;D://braineye\dataset\dataset\20\166546.jpg;20;1;1;25
166570;D://braineye\dataset\dataset\20\166570.jpg;20;1;1;27
166585;D://braineye\dataset\dataset\20\166585.jpg;20;1;1;39
166628;D://braineye\dataset\dataset\20\166628.jpg;20;1;1;34
166635;D://braineye\dataset\dataset\20\166635.jpg;20;1;1;22
166705;D://braineye\dataset\dataset\20\166705.jpg;20;1;1;29
166773;D://braineye\dataset\dataset\20\166773.jpg;20;1;1;26
166829;D://braineye\dataset\dataset\20\166829.jpg;20;1;1;22
166985;D://braineye\dataset\dataset\20\166985.jpg;20;1;1;26
166995;D://braineye\dataset\dataset\20\166995.jpg;20;1;1;23
167014;D://braineye\dataset\dataset\20\167014.jpg;20;1;1;29
167065;D://braineye\dataset\dataset\20\167065.jpg;20;1;1;26
167079;D://braineye\dataset\dataset\20\167079.jpg;20;1;1;23
167084;D://braineye\dataset\dataset\20\167084.jpg;20;1;1;23
167114;D://braineye\dataset\dataset\20\167114.jpg;20;1;1;32
167152;D://braineye\dataset\dataset\20\167152.jpg;20;1;1;29
167164;D://braineye\dataset\dataset\20\167164.jpg;20;1;1;30
167201;D://braineye\dataset\dataset\20\167201.jpg;20;1;1;34
167335;D://braineye\dataset\dataset\20\167335.jpg;20;0;1;29
167375;D://braineye\dataset\dataset\20\167375.jpg;20;1;1;24
167414;D://braineye\dataset\dataset\20\167414.jpg;20;1;1;29
167426;D://braineye\dataset\dataset\20\167426.jpg;20;1;1;33
167433;D://braineye\dataset\dataset\20\167433.jpg;20;1;1;24
167447;D://braineye\dataset\dataset\20\167447.jpg;20;1;1;28
167472;D://braineye\dataset\dataset\20\167472.jpg;20;1;1;26
167663;D://braineye\dataset\dataset\20\167663.jpg;20;1;1;26
167665;D://braineye\dataset\dataset\20\167665.jpg;20;2;1;29
167678;D://braineye\dataset\dataset\20\167678.jpg;20;1;1;30
167717;D://braineye\dataset\dataset\20\167717.jpg;20;1;1;28
167783;D://braineye\dataset\dataset\20\167783.jpg;20;0;1;23
